city,state,lat,long,id
Americus,Kansas,38.5066,-96.2616,1840007470
Amery,Wisconsin,45.3045,-92.3635,1840002049
Ames,Oklahoma,36.2471,-98.1867,1840021664
Ames,Texas,30.0451,-94.7373,1840019597
Ames,Iowa,42.0259,-93.6215,1840007019
Ames,New York,42.8373,-74.6016,1840004408
Ames Lake,Washington,47.6346,-121.9664,1840037846
Amesbury,Massachusetts,42.853,-70.9446,1840132383
Amesti,California,36.9583,-121.7805,1840028334
Amesville,Ohio,39.4016,-81.9549,1840010640
Amherst,Massachusetts,42.3645,-72.5069,1840053454
Amherst,Colorado,40.6831,-102.1727,1840024283
Amherst,Texas,34.012,-102.4148,1840019274
Amherst,Nebraska,40.8385,-99.2694,1840010332
Amherst,Virginia,37.5816,-79.0509,1840006373
Amherst,Wisconsin,44.4475,-89.2832,1840002324
Amherst,Ohio,41.4022,-82.2303,1840000640
Amherst Center,Massachusetts,42.3757,-72.5188,1840003166
Amherst Junction,Wisconsin,44.4687,-89.3167,1840002325
Amherstdale,West Virginia,37.7799,-81.8183,1840025700
Amidon,North Dakota,46.4823,-103.3194,1840000212
Amistad,Texas,29.5245,-101.153,1840036161
Amite City,Louisiana,30.7323,-90.5133,1840036149
Amity,Oregon,45.1155,-123.2034,1840018572
Amity,Arkansas,34.2662,-93.4634,1840013637
Amity,Missouri,39.8683,-94.4354,1840010539
Amity Gardens,Pennsylvania,40.2719,-75.7321,1840035418
Amityville,New York,40.6696,-73.4156,1840005140
Ammon,Idaho,43.4746,-111.9569,1840018643
Amo,Indiana,39.6889,-86.6127,1840010580
Amoret,Missouri,38.2549,-94.5873,1840007512
Amorita,Oklahoma,36.924,-98.2936,1840021608
Amory,Mississippi,33.9813,-88.4823,1840013686
Amsterdam,Montana,45.7462,-111.3301,1840026101
Amsterdam,Ohio,40.4717,-80.9217,1840010409
Amsterdam,Missouri,38.3495,-94.589,1840007513
Amsterdam,New York,42.942,-74.1907,1840000391
Anacoco,Louisiana,31.2545,-93.344,1840018185
Anaconda,Montana,46.0607,-113.0679,1840074775
Anacortes,Washington,48.4878,-122.6292,1840018366
Anadarko,Oklahoma,35.0652,-98.2441,1840019159
Anaheim,California,33.839,-117.8572,1840019322
Anahola,Hawaii,22.1455,-159.3151,1840023211
Anahuac,Texas,29.7649,-94.6787,1840019633
Anaktuvuk Pass,Alaska,68.15,-151.7162,1840023479
Anamoose,North Dakota,47.8827,-100.242,1840000058
Anamosa,Iowa,42.1091,-91.2758,1840006993
Anawalt,West Virginia,37.3364,-81.4406,1840006423
Anchor,Illinois,40.5681,-88.5385,1840010376
Anchor Bay,California,38.8126,-123.5704,1840025580
Anchor Point,Alaska,59.7703,-151.7052,1840023410
Anchorage,Alaska,61.1508,-149.1091,1840023385
Anchorage,Kentucky,38.2689,-85.5363,1840013198
Ancient Oaks,Pennsylvania,40.536,-75.5852,1840034845
Andale,Kansas,37.7914,-97.6273,1840007566
Andalusia,Illinois,41.4374,-90.7165,1840010192
Andalusia,Alabama,31.3101,-86.4781,1840004591
Anderson,South Dakota,43.5208,-96.6132,1840040544
Anderson,Iowa,40.7983,-95.6086,1840024256
Anderson,New Jersey,40.7617,-74.9301,1840024216
Anderson,Alaska,64.3074,-149.1562,1840023384
Anderson,Texas,30.4871,-95.9899,1840022373
Anderson,California,40.4497,-122.295,1840018733
Anderson,Alabama,34.9147,-87.2716,1840015513
Anderson,South Carolina,34.5211,-82.6479,1840013579
Anderson,Missouri,36.6533,-94.4442,1840007661
Anderson,Indiana,40.0891,-85.6893,1840007242
Anderson Island,Washington,47.1579,-122.7041,1840041888
Andersonville,Tennessee,36.197,-84.033,1840025777
Andersonville,Ohio,39.4338,-83.019,1840024466
Andersonville,Georgia,32.1966,-84.1455,1840013842
Andover,Illinois,41.2949,-90.2907,1840010246
Andover,Ohio,41.6066,-80.5687,1840010172
Andover,Kansas,37.6869,-97.1354,1840007546
Andover,Iowa,41.9799,-90.2529,1840007041
Andover,Minnesota,45.2571,-93.3265,1840006716
Andover,South Dakota,45.4102,-97.9037,1840001558
Andrew,Iowa,42.1533,-90.5921,1840006979
Andrews,Florida,29.5496,-82.8884,1840028972
Andrews,Texas,32.3208,-102.552,1840019474
Andrews,South Carolina,33.4494,-79.566,1840015685
Andrews,North Carolina,35.1994,-83.8258,1840015474
Andrews,Indiana,40.8604,-85.6023,1840010341
Andrews AFB,Maryland,38.8053,-76.8744,1840073587
Anegam,Arizona,32.3742,-112.035,1840023063
Aneta,North Dakota,47.6795,-97.9897,1840000094
Aneth,Utah,37.2051,-109.1623,1840017593
Angel Fire,New Mexico,36.3821,-105.2718,1840022641
Angelica,Wisconsin,44.675,-88.3215,1840023918
Angels,California,38.0707,-120.5501,1840074780
Angie,Louisiana,30.9633,-89.8177,1840018202
Angier,North Carolina,35.512,-78.7405,1840015423
Angleton,Texas,29.1718,-95.4291,1840019672
Angola,Indiana,41.6433,-85.0051,1840007084
Angola,New York,42.6379,-79.0295,1840004395
Angola on the Lake,New York,42.655,-79.0523,1840004373
Angoon,Alaska,57.455,-134.4978,1840023312
Anguilla,Mississippi,32.9719,-90.8284,1840015762
Angus,Texas,31.9976,-96.427,1840019502
Angwin,California,38.5776,-122.4513,1840017570
Aniak,Alaska,61.5817,-159.5451,1840023352
Animas,New Mexico,31.9449,-108.8065,1840025100
Animas,Puerto Rico,18.4457,-66.6365,1630035611
Anita,Iowa,41.4438,-94.7658,1840007124
Aniwa,Wisconsin,45.0117,-89.2089,1840002257
Ankeny,Iowa,41.7285,-93.6033,1840007066
Anmoore,West Virginia,39.2611,-80.2862,1840005771
Ann Arbor,Michigan,42.2755,-83.7312,1840003172
Anna,Texas,33.347,-96.5503,1840019397
Anna,Ohio,40.3958,-84.176,1840010440
Anna,Illinois,37.4612,-89.2388,1840007602
Anna Maria,Florida,27.5297,-82.7339,1840014171
Annabella,Utah,38.7059,-112.0586,1840021476
Annada,Missouri,39.2621,-90.8287,1840010626
Annandale,New Jersey,40.6468,-74.8881,1840033215
Annandale,Minnesota,45.2598,-94.1205,1840006707
Annandale,Virginia,38.8324,-77.196,1840006011
Annapolis,Illinois,39.1452,-87.8154,1840024530
Annapolis,Missouri,37.3605,-90.6975,1840007583
Annapolis,Maryland,38.9706,-76.5047,1840005928
Annapolis Neck,Maryland,38.9408,-76.4997,1840039445
Annawan,Illinois,41.3958,-89.8881,1840010241
Annetta,Texas,32.6938,-97.6581,1840022043
Annetta North,Texas,32.7193,-97.6723,1840022044
Annetta South,Texas,32.6742,-97.6481,1840022045
Annex,Oregon,44.2346,-116.9922,1840025373
Anniston,Missouri,36.8243,-89.3267,1840010886
Anniston,Alabama,33.6712,-85.8136,1840006563
Annona,Texas,33.5818,-94.913,1840021950
Annville,Kentucky,37.3255,-83.9622,1840013236
Anoka,Nebraska,42.946,-98.8285,1840010079
Anoka,Minnesota,45.2099,-93.3893,1840006717
Anon Raices,Puerto Rico,18.1392,-66.5866,1630025223
Anselmo,Nebraska,41.6186,-99.8645,1840010210
Ansley,Nebraska,41.2863,-99.3825,1840010211
Anson,Texas,32.755,-99.8962,1840019446
Ansonia,Ohio,40.2141,-84.6344,1840010469
Ansonia,Connecticut,41.3443,-73.0689,1840004846
Ansonville,North Carolina,35.1041,-80.1097,1840015479
Ansted,West Virginia,38.1357,-81.1037,1840006299
AntÃ³n RuÃ­z,Puerto Rico,18.1883,-65.8079,1630035459
Antares,Arizona,35.4229,-113.8083,1840023171
Antelope,California,38.7153,-121.361,1840022490
Antelope,Oregon,44.9113,-120.7236,1840018566
Antelope,Montana,48.6897,-104.454,1840017309
Antelope,South Dakota,43.3087,-100.6307,1840004261
Anthem,Arizona,33.856,-112.1168,1840022919
Anthon,Iowa,42.3881,-95.8657,1840006951
Anthony,Texas,31.9876,-106.5933,1840022138
Anthony,New Mexico,32.0132,-106.5984,1840018049
Anthony,Kansas,37.1573,-98.0408,1840001709
Anthonyville,Arkansas,35.0398,-90.3403,1840015446
Anthoston,Kentucky,37.7553,-87.5327,1840030366
Antietam,Maryland,39.4151,-77.7364,1840024385
Antigo,Wisconsin,45.1413,-89.1556,1840001565
Antimony,Utah,38.103,-111.9823,1840021523
Antioch,California,37.9789,-121.7958,1840018903
Antioch,Ohio,39.6608,-81.0668,1840010593
Antioch,Illinois,42.4742,-88.0721,1840010115
Antler,North Dakota,48.9713,-101.2832,1840000002
Antlers,Oklahoma,34.2325,-95.6214,1840019255
Antoine,Arkansas,34.0343,-93.4226,1840015583
Anton,Texas,33.8113,-102.1622,1840019338
Anton Chico,New Mexico,35.1948,-105.1439,1840024976
Antonito,Colorado,37.0763,-106.0104,1840021576
Antreville,South Carolina,34.2971,-82.5541,1840013617
Antwerp,Ohio,41.1798,-84.7377,1840010302
Anvik,Alaska,62.6541,-160.214,1840023444
Anza,California,33.5679,-116.6967,1840022905
Anzac Village,New Mexico,35.0613,-107.7456,1840042447
Apache,Oklahoma,34.8938,-98.3581,1840021763
Apache Creek,New Mexico,33.8486,-108.6141,1840025020
Apache Junction,Arizona,33.3985,-111.5351,1840019365
Apalachicola,Florida,29.7282,-84.994,1840014015
Apalachin,New York,42.0705,-76.1626,1840004665
Apex,North Carolina,35.7239,-78.8728,1840015355
Apison,Tennessee,35.0105,-85.0089,1840024958
Aplington,Iowa,42.5819,-92.8835,1840006914
Apollo,Pennsylvania,40.5849,-79.5648,1840000882
Apollo Beach,Florida,27.7618,-82.4002,1840014149
Apopka,Florida,28.7014,-81.5304,1840014093
Appalachia,Virginia,36.9098,-82.7882,1840006480
Apple Canyon Lake,Illinois,42.4302,-90.1642,1840026205
Apple Creek,Ohio,40.7486,-81.8333,1840010349
Apple Grove,West Virginia,38.6663,-82.1706,1840025640
Apple Mountain Lake,Virginia,38.9231,-78.1033,1840026696
Apple River,Illinois,42.5022,-90.0937,1840010104
Apple Valley,Ohio,40.4389,-82.3481,1840026491
Apple Valley,California,34.5328,-117.2104,1840021733
Apple Valley,Utah,37.081,-113.1034,1840021562
Apple Valley,Minnesota,44.7457,-93.2006,1840006768
Appleby,Texas,31.717,-94.6078,1840019534
Applegate,Michigan,43.3554,-82.6371,1840010052
Appleton,Minnesota,45.1997,-96.0225,1840006726
Appleton,Wisconsin,44.2779,-88.3891,1840002400
Appleton City,Missouri,38.1906,-94.031,1840007530
Applewold,Pennsylvania,40.8084,-79.5221,1840000883
Applewood,Colorado,39.7524,-105.1605,1840028573
Appling,Georgia,33.5588,-82.3183,1840029376
Appomattox,Virginia,37.3591,-78.8269,1840006412
Aptos,California,36.9912,-121.8934,1840017648
Aptos Hills-Larkin Valley,California,36.9606,-121.8341,1840036659
Aquadale,North Carolina,35.2244,-80.2236,1840025823
Aquasco,Maryland,38.5913,-76.7074,1840024539
Aquebogue,New York,40.9425,-72.6149,1840005015
Aquia Harbour,Virginia,38.4597,-77.3806,1840006216
Aquilla,Texas,31.8548,-97.22,1840019507
Aquilla,Ohio,41.5465,-81.173,1840010220
Arab,Alabama,34.3309,-86.4991,1840013600
Arabi,Georgia,31.8282,-83.7302,1840015847
Arabi,Louisiana,29.9562,-89.9986,1840014000
Aragon,New Mexico,33.8899,-108.5201,1840025021
Aragon,Georgia,34.0459,-85.0571,1840013684
Aransas Pass,Texas,27.8877,-97.1134,1840019708
Arapaho,Oklahoma,35.5779,-98.9593,1840021726
Arapahoe,Wyoming,42.9912,-108.4562,1840017433
Arapahoe,North Carolina,35.0216,-76.826,1840015469
Arapahoe,Nebraska,40.3048,-99.8979,1840007248
Arbela,Missouri,40.4631,-92.0156,1840010405
Arboles,Colorado,37.0201,-107.4222,1840017646
Arbon Valley,Idaho,42.8847,-112.5942,1840036681
Arbovale,West Virginia,38.4353,-79.8116,1840038214
Arbuckle,California,39.0141,-122.061,1840017555
Arbutus,Maryland,39.2428,-76.6922,1840005676
Arbyrd,Missouri,36.0535,-90.2399,1840007665
Arcade,Georgia,34.0694,-83.5399,1840013650
Arcadia,South Carolina,34.9609,-81.9929,1840026955
Arcadia,Michigan,44.4931,-86.2369,1840023960
Arcadia,Oklahoma,35.6655,-97.3255,1840021744
Arcadia,California,34.1342,-118.0373,1840019223
Arcadia,Louisiana,32.5506,-92.9218,1840015805
Arcadia,Florida,27.2213,-81.8587,1840014187
Arcadia,Indiana,40.1742,-86.021,1840010497
Arcadia,Ohio,41.1078,-83.5144,1840010312
Arcadia,Nebraska,41.4249,-99.126,1840010212
Arcadia,Kansas,37.6409,-94.6239,1840007591
Arcadia,Missouri,37.5864,-90.6293,1840007584
Arcadia,Iowa,42.0862,-95.0432,1840007000
Arcadia,Wisconsin,44.2486,-91.4915,1840002383
Arcadia Lakes,South Carolina,34.0536,-80.9615,1840015597
Arcadia University,Pennsylvania,40.0918,-75.1653,1840043391
Arcanum,Ohio,39.9923,-84.5543,1840012245
Arcata,California,40.8615,-124.0757,1840009422
Archbald,Pennsylvania,41.5077,-75.5453,1840003374
Archbold,Ohio,41.5165,-84.3036,1840011510
Archdale,North Carolina,35.9033,-79.9592,1840013399
Archer,Nebraska,41.1667,-98.1389,1840024167
Archer,Florida,29.54,-82.5186,1840014021
Archer,Iowa,43.1151,-95.7442,1840006875
Archer City,Texas,33.5937,-98.6257,1840019334
Archer Lodge,North Carolina,35.6907,-78.3749,1840025797
Archie,Missouri,38.4826,-94.3502,1840007462
Arco,Idaho,43.6316,-113.3017,1840018627
Arco,Minnesota,44.3814,-96.1812,1840006784
Arcola,Virginia,38.9447,-77.5306,1840024494
Arcola,Texas,29.5032,-95.4693,1840019646
Arcola,Mississippi,33.2705,-90.88,1840015718
Arcola,Missouri,37.5493,-93.8761,1840013012
Arcola,Illinois,39.6833,-88.3013,1840007310
Arctic Village,Alaska,68.1421,-145.4957,1840023431
Arden,Delaware,39.8113,-75.4886,1840005585
Arden Hills,Minnesota,45.0721,-93.167,1840006752
Arden on the Severn,Maryland,39.0677,-76.5963,1840031474
Arden-Arcade,California,38.6034,-121.381,1840036690
Ardencroft,Delaware,39.8056,-75.4862,1840005586
Ardentown,Delaware,39.8081,-75.4807,1840005587
Ardmore,Oklahoma,34.1944,-97.1253,1840019258
Ardmore,Alabama,34.9847,-86.8373,1840015515
Ardmore,Tennessee,35.0031,-86.8547,1840013453
Ardmore,Pennsylvania,40.0033,-75.2947,1840005455
Ardoch,North Dakota,48.2054,-97.338,1840000076
Ardsley,New York,41.0135,-73.8395,1840004947
Arecibo,Puerto Rico,18.4491,-66.7387,1630023566
Aredale,Iowa,42.8332,-93.0054,1840006915
Arena,Wisconsin,43.1636,-89.9104,1840002953
Arenas Valley,New Mexico,32.7765,-108.203,1840025065
Arendtsville,Pennsylvania,39.9233,-77.2999,1840000676
Arenzville,Illinois,39.8805,-90.3706,1840012414
Argenta,Illinois,39.9855,-88.8197,1840012424
Argentine,Michigan,42.7905,-83.8356,1840004342
Argo,Alabama,33.6961,-86.5066,1840015668
Argonia,Kansas,37.2679,-97.7629,1840007609
Argonne,Wisconsin,45.6582,-88.8777,1840025284
Argos,Indiana,41.2379,-86.2523,1840010268
Argusville,North Dakota,47.0501,-96.9431,1840000171
Argyle,Texas,33.1105,-97.1864,1840019386
Argyle,Georgia,31.0732,-82.6489,1840015885
Argyle,Missouri,38.2954,-92.0256,1840010772
Argyle,Minnesota,48.3366,-96.8162,1840006597
Argyle,Wisconsin,42.7014,-89.8657,1840002496
Arial,South Carolina,34.8462,-82.6404,1840013525
Arimo,Idaho,42.5598,-112.1726,1840018668
Arion,Iowa,41.9482,-95.4623,1840007005
Aripeka,Florida,28.4308,-82.6669,1840025149
Arispe,Iowa,40.948,-94.2192,1840007160
Aristes,Pennsylvania,40.8155,-76.3395,1840004994
Aristocrat Ranchettes,Colorado,40.1096,-104.7549,1840028560
Ariton,Alabama,31.5978,-85.7131,1840004920
Arivaca,Arizona,31.575,-111.2926,1840023064
Arivaca Junction,Arizona,31.739,-111.0738,1840023065
Arizona City,Arizona,32.7506,-111.6707,1840018030
Arizona Village,Arizona,34.8548,-114.5893,1840018338
Arjay,Kentucky,36.8061,-83.6421,1840030368
Arkadelphia,Arkansas,34.1255,-93.0725,1840013638
Arkansas City,Arkansas,33.609,-91.2048,1840013682
Arkansas City,Kansas,37.0726,-97.0385,1840001700
Arkansaw,Wisconsin,44.6334,-92.0222,1840025358
Arkdale,Wisconsin,44.0253,-89.8861,1840025380
Arkoe,Missouri,40.2594,-94.8279,1840010418
Arkoma,Oklahoma,35.3374,-94.4438,1840020446
Arkport,New York,42.3926,-77.6955,1840004557
Arlee,Montana,47.1679,-114.0838,1840017330
Arley,Alabama,34.0886,-87.2074,1840006641
Arlington,Indiana,39.6457,-85.5796,1840026613
Arlington,Arizona,33.3346,-112.7747,1840022920
Arlington,Texas,32.6998,-97.125,1840019422
Arlington,Oregon,45.7207,-120.1888,1840018546
Arlington,Washington,48.1698,-122.1443,1840018378
Arlington,Tennessee,35.2594,-89.668,1840015458
Arlington,Georgia,31.4383,-84.7253,1840013866
Arlington,Kentucky,36.7904,-89.0132,1840013286
Arlington,Ohio,40.8939,-83.6529,1840011738
Arlington,Illinois,41.4718,-89.2481,1840011567
Arlington,Nebraska,41.4548,-96.3562,1840011526
Arlington,Kansas,37.8963,-98.1781,1840007539
Arlington,Iowa,42.7488,-91.6711,1840006888
Arlington,Minnesota,44.6083,-94.0766,1840006776
Arlington,Virginia,38.8786,-77.1011,1840006112
Arlington,New York,41.6958,-73.8988,1840004739
Arlington,Wisconsin,43.335,-89.3725,1840002702
Arlington,South Dakota,44.3635,-97.1338,1840002413
Arlington Heights,Washington,48.2119,-122.063,1840037743
Arlington Heights,Pennsylvania,41.0039,-75.2116,1840034849
Arlington Heights,Illinois,42.0955,-87.9825,1840011243
Arlington Heights,Ohio,39.2153,-84.4555,1840003811
Arma,Kansas,37.543,-94.7024,1840007592
Armada,Michigan,42.8424,-82.8832,1840011049
Armington,Illinois,40.3397,-89.3143,1840011984
Armona,California,36.3179,-119.7054,1840017716
Armonk,New York,41.132,-73.7137,1840004914
Armour,South Dakota,43.319,-98.3448,1840002861
Armstrong,Oklahoma,34.0528,-96.3446,1840020544
Armstrong,Missouri,39.2692,-92.7042,1840007378
Armstrong,Iowa,43.3945,-94.4834,1840006850
Arnaudville,Louisiana,30.4021,-91.932,1840015905
Arnegard,North Dakota,47.8084,-103.4388,1840000109
Arnett,Oklahoma,36.135,-99.7712,1840020375
Arnold,California,38.2423,-120.3547,1840017590
Arnold,Nebraska,41.4232,-100.1936,1840011467
Arnold,Missouri,38.4296,-90.3733,1840007506
Arnold,Maryland,39.0437,-76.4974,1840005907
Arnold,Pennsylvania,40.5789,-79.7653,1840003624
Arnold City,Pennsylvania,40.1176,-79.8228,1840026559
Arnold Line,Mississippi,31.3372,-89.3772,1840025971
Arnolds Park,Iowa,43.3601,-95.1265,1840006849
Arnoldsville,Georgia,33.9103,-83.2181,1840013695
Arnot,Pennsylvania,41.6623,-77.1222,1840026233
Aroma Park,Illinois,41.0788,-87.8011,1840011690
Aromas,California,36.8771,-121.6404,1840017680
Arona,Pennsylvania,40.2683,-79.6579,1840003625
Arp,Texas,32.2279,-95.0536,1840019455
Arpelar,Oklahoma,34.9356,-95.9589,1840026952
Arpin,Wisconsin,44.5394,-90.0315,1840002330
Arrey,New Mexico,32.8472,-107.3204,1840025045
Arriba,Colorado,39.2843,-103.274,1840020223
Arrington,Virginia,37.6744,-78.8929,1840024712
Arrow Point,Missouri,36.544,-93.6223,1840013054
Arrow Rock,Missouri,39.07,-92.9473,1840010663
Arrowhead Springs,Wyoming,41.5081,-109.1551,1840038423
Arrowsmith,Illinois,40.4493,-88.6321,1840011970
Arroyo,Puerto Rico,17.9706,-66.0609,1630035613
Arroyo Colorado Estates,Texas,26.1864,-97.6113,1840037103
Arroyo Gardens,Texas,26.2052,-97.5021,1840037140
Arroyo Grande,California,35.1241,-120.5845,1840019125
Arroyo Hondo,New Mexico,36.5346,-105.6666,1840026908
Arroyo Seco,New Mexico,36.5215,-105.586,1840026909
Artas,South Dakota,45.8873,-99.807,1840002021
Artemus,Kentucky,36.8352,-83.8414,1840026893
Artesia,New Mexico,32.8492,-104.4274,1840019443
Artesia,California,33.8676,-118.0806,1840019224
Artesia,Mississippi,33.4164,-88.6425,1840015689
Artesian,South Dakota,44.0079,-97.9237,1840002536
Arthur,Illinois,39.7143,-88.4695,1840012506
Arthur,Nebraska,41.5718,-101.6923,1840011463
Arthur,Iowa,42.3353,-95.3469,1840006954
Arthur,North Dakota,47.1043,-97.2184,1840000172
Artois,California,39.6332,-122.1898,1840025587
Artondale,Washington,47.3024,-122.6391,1840037617
Arvada,Colorado,39.8321,-105.1511,1840018788
Arvada,Wyoming,44.6621,-106.1419,1840017427
Arvin,California,35.1944,-118.8306,1840019147
Asbury,New Jersey,40.7003,-75.0121,1840024217
Asbury,Missouri,37.2729,-94.6052,1840007632
Asbury,Iowa,42.5119,-90.7795,1840006928
Asbury Lake,Florida,30.0472,-81.7855,1840029019
Asbury Park,New Jersey,40.2226,-74.0119,1840003684
Ascutney,Vermont,43.408,-72.407,1840025403
Ash Flat,Arkansas,36.2365,-91.6067,1840013324
Ash Fork,Arizona,35.2172,-112.4912,1840017844
Ash Grove,Missouri,37.3177,-93.581,1840007615
Asharoken,New York,40.938,-73.3815,1840005141
Ashaway,Rhode Island,41.4259,-71.7852,1840003362
Ashburn,Virginia,39.03,-77.4711,1840024495
Ashburn,Georgia,31.7095,-83.6528,1840013854
Ashby,Minnesota,46.0931,-95.8157,1840006675
Ashdown,Arkansas,33.6746,-94.1264,1840013711
Asheboro,North Carolina,35.7158,-79.8129,1840013400
Asher,Oklahoma,34.9884,-96.9254,1840020442
Asherton,Texas,28.446,-99.7604,1840019700
Asheville,North Carolina,35.5704,-82.5536,1840013411
Ashford,Washington,46.7537,-122.0113,1840017363
Ashford,Alabama,31.1858,-85.2359,1840000737
Ashippun,Wisconsin,43.2182,-88.5159,1840025434
Ashkum,Illinois,40.8783,-87.9533,1840011854
Ashland,New Jersey,39.8782,-75.0085,1840033467
Ashland,Oklahoma,34.7668,-96.0706,1840020459
Ashland,Oregon,42.1905,-122.6992,1840018674
Ashland,Louisiana,32.1164,-93.1171,1840018138
Ashland,California,37.6942,-122.1159,1840017619
Ashland,Montana,45.5977,-106.2975,1840017371
Ashland,Mississippi,34.8341,-89.1778,1840015520
Ashland,Kentucky,38.4592,-82.6449,1840013195
Ashland,Illinois,39.8885,-90.0079,1840012415
Ashland,Kansas,37.1866,-99.7697,1840007612
Ashland,Missouri,38.7929,-92.2477,1840007393
Ashland,Nebraska,41.0404,-96.3707,1840007132
Ashland,Alabama,33.2704,-85.8337,1840006738
Ashland,Virginia,37.7596,-77.4715,1840006341
Ashland,Wisconsin,46.5801,-90.8715,1840003916
Ashland,Pennsylvania,40.7811,-76.3451,1840002753
Ashland,Ohio,40.8668,-82.3156,1840002751
Ashland City,Tennessee,36.2607,-87.0412,1840015304
Ashland Heights,South Dakota,44.1293,-103.1286,1840004099
Ashley,Missouri,39.2538,-91.2239,1840025602
Ashley,Michigan,43.1873,-84.4762,1840010996
Ashley,Indiana,41.5214,-85.0614,1840010249
Ashley,Illinois,38.3288,-89.1894,1840007503
Ashley,Ohio,40.4098,-82.9516,1840003706
Ashley,North Dakota,46.0347,-99.3736,1840001986
Ashley,Pennsylvania,41.2128,-75.8994,1840000741
Ashley Heights,North Carolina,35.09,-79.3739,1840013504
Ashmore,Illinois,39.5306,-88.0201,1840012578
Ashtabula,Ohio,41.8806,-80.7984,1840007046
Ashton,Idaho,44.0734,-111.4482,1840018607
Ashton,Nebraska,41.2477,-98.795,1840011665
Ashton,Illinois,41.8682,-89.2226,1840011426
Ashton,Iowa,43.3089,-95.7925,1840006854
Ashton,South Dakota,44.9931,-98.4991,1840002124
